goalScored,playerankScore,matchId,playerId,roleCluster,minutesPlayed
0,-0.0083,2516760,110,left MF,80
0,-0.0032,2516771,110,left MF,78
0,0.0004,2516786,110,left MF,90
0,-0.0012,2516798,110,left FW,20
0,-0.0041,2516809,110,left FW-left MF,44
0,-0.0045,2516816,110,left MF,90
0,-0.013,2516826,110,left MF,90
0,0.0358,2516834,110,left MF,79
0,-0.0314,2516839,110,left MF,90
0,-0.0001,2516852,110,left FW,90
0,0.0018,2516858,110,left MF,90
0,-0.0132,2516869,110,left FW,78
0,-0.0087,2516888,110,left FW,42
0,0.0103,2516978,110,left MF,81
0,0.0116,2516996,110,left MF,90
0,-0.002,2517005,110,left MF,70
0,-0.0018,2517013,110,left MF,24
0,0.0028,2517018,110,left MF,90
0,0.0061,2517032,110,left MF,90
0,-0.0155,2517040,110,left MF,90
1,0.0662,2575961,11063,right FW,90
1,0.0592,2575974,11063,right FW,90
0,0.0104,2575986,11063,right FW,74
0,-0.0051,2575993,11063,central FW,69
0,-0.0012,2576007,11063,right FW,28
0,0.0075,2576016,11063,right FW,78
1,0.0076,2576034,11063,central MF,90
0,-0.0159,2576043,11063,right FW,90
1,0.0342,2576052,11063,right FW,73
0,0.0099,2576062,11063,right FW,90
1,0.0356,2576078,11063,right FW,90
0,0.0118,2576083,11063,right MF,45
0,0.0386,2576096,11063,right FW,90
0,0.0132,2576099,11063,right FW,87
0,0.0296,2576114,11063,right FW,90
0,-0.0177,2576124,11063,right FW,90
0,0.0337,2576143,11063,right FW,90
0,0.0403,2576151,11063,right FW,90
0,-0.0192,2576164,11063,right FW,83
0,-0.0121,2576176,11063,right FW,78
1,0.0018,2576183,11063,right FW,90
0,-0.0188,2576197,11063,right FW,90
0,0.0126,2576206,11063,right FW,90
0,0.0465,2576214,11063,right FW,81
0,-0.002,2576224,11063,right FW,90
0,0.0279,2576233,11063,right FW,90
0,0.0059,2576242,11063,right FW,90
0,0.0502,2576252,11063,right FW,90
0,-0.0029,2576268,11063,right FW,90
0,-0.0114,2576273,11063,right FW,90
0,0.0168,2576286,11063,right FW,78
0,-0.0137,2576289,11063,right FW,42
0,0.0062,2576304,11063,right FW,90
0,0.0611,2576314,11063,right FW,56
0,0.0017,2576324,11063,right FW,77
0,0.0107,1694397,11066,left FW,87
0,0.0005,1694399,11066,left FW,46
0,0.0017,1694433,11066,left FW,60
0,-0.0032,2057991,11066,central FW,68
0,0.0688,2057993,11066,central FW,90
0,-0.0008,2058009,11066,central FW,88
0,0.0007,2058013,11066,central FW,91
0,-0.0044,2058015,11066,central FW,74
0,-0.0024,2058016,11066,central FW,46
0,-0.0067,2499720,11066,central FW,12
1,0.0104,2499734,11066,central FW,44
1,-0.0301,2499739,11066,central FW,90
1,0.0078,2499767,11066,right FW,90
2,0.041,2499774,11066,central FW,61
0,-0.0111,2499781,11066,central FW,90
1,0.1226,2499794,11066,right FW,90
1,0.0306,2499818,11066,right FW,29
0,0.0042,2499822,11066,right FW,78
0,0.0025,2499834,11066,right FW,84
1,0.0056,2499841,11066,right FW,90
1,0.0315,2499857,11066,central FW,90
0,-0.0113,2499865,11066,right FW,90
0,0.0208,2499873,11066,central FW,90
0,0.0571,2499881,11066,left FW,90
2,0.0419,2499895,11066,right FW,90
1,0.0673,2499904,11066,right FW,90
1,0.0405,2499915,11066,left FW,90
0,-0.0013,2499921,11066,central FW,34
1,0.0246,2499934,11066,right FW,90
0,-0.0095,2499943,11066,right FW,71
0,0.0335,2499954,11066,right FW,86
0,0.0946,2499966,11066,left FW,90
0,0.0093,2499972,11066,left FW,73
1,0.0298,2499982,11066,left FW,90
0,0.0444,2500016,11066,right FW,85
1,0.0129,2500033,11066,central FW,64
0,0.023,2500045,11066,central FW,90
1,0.0474,2500057,11066,central FW,90
1,0.0669,2500065,11066,left FW,71
0,0.1524,2500078,11066,central MF-central FW-right FW,90
0,-0.0047,2500085,11066,right FW,90
0,0.005,2500095,11066,central FW,90
0,-0.0126,2499722,11078,right MF,57
0,-0.0184,2499731,11078,right MF,90
0,-0.0306,2499742,11078,right MF,90
0,-0.0111,2499758,11078,right MF,90
0,-0.007,2499762,11078,right MF,90
0,-0.0014,2499771,11078,right MF,90
0,0.006,2499783,11078,right MF,90
0,0.0041,2499796,11078,right MF,90
0,0.0236,2499801,11078,right MF,90
0,-0.0032,2499815,11078,right MF,69
0,-0.0057,2499841,11078,right MF,90
0,0.0058,2499863,11078,right MF,90
0,-0.0111,2499871,11078,right MF,90
0,0.0016,2499880,11078,right MF,90
0,0.0399,2499905,11078,right MF,29
0,-0.0169,2499912,11078,right MF,90
0,0.0005,2499922,11078,right MF,44
0,-0.0059,2499933,11078,right MF,82
0,-0.0103,2499942,11078,right MF,71
0,-0.0099,2499976,11078,right MF,90
0,-0.0017,2499998,11078,right MF,37
0,0.0009,2500035,11078,right MF,83
0,-0.006,2500062,11078,right MF,84
0,0.0066,2500085,11078,right MF,90
0,-0.0013,2057973,11093,right CB,90
0,0.0138,2057975,11093,right CB,90
0,-0.0022,2057976,11093,right CB,90
0,0.0075,2057982,11095,left CB,90
0,0.0321,2516740,11095,left CB,90
0,0.0066,2516751,11095,left CB,90
0,0.0064,2516758,11095,left CB,90
0,0.0024,2516770,11095,left MF,90
0,0.013,2516783,11095,right CB,90
0,0.0047,2516788,11095,right CB,90
0,0.0097,2516800,11095,right CB,90
0,0.003,2516806,11095,right MF,46
0,0.0092,2516834,11095,right CB,90
0,0.0281,2516841,11095,right CB,90
0,0.0029,2516848,11095,right CB,90
0,0.0247,2516860,11095,right CB,90
0,0.0215,2516865,11095,right CB,90
0,0.0071,2516879,11095,right MF,90
0,0.0208,2516886,11095,right CB,90
0,0.0099,2516895,11095,right CB,90
0,0.0114,2516901,11095,right CB,90
0,0.0,2516914,11095,right CB,90
0,0.0052,2516923,11095,right CB,90
0,0.0103,2516932,11095,right CB,90
0,-0.0011,2516939,11095,right CB,90
0,0.0221,2516950,11095,right CB,90
0,-0.0103,2516958,11095,right CB,90
1,0.033,2516968,11095,right CB,90
0,-0.0005,2516985,11095,right CB,90
0,0.0167,2516999,11095,right CB,90
0,-0.0047,2517003,11095,right MF,90
0,0.0051,2517017,11095,right CB,90
0,0.0033,2517022,11095,right CB,90
0,0.0194,2517030,11095,right CB,90
0,0.0105,1694402,11131,central MF,76
0,-0.0018,1694404,11135,right MF,90
0,0.0057,1694407,11135,right MF-right CB,90
0,0.0043,1694427,11135,right MF,90
0,0.0083,1694417,11152,central MF,57
0,0.003,2057990,11152,central MF,16
0,0.0092,2057994,11152,central MF,90
0,-0.0,2058014,11152,central MF,60
0,0.0027,2058016,11152,left CB,12
0,0.0087,2499725,11152,central MF,90
0,0.0225,2499737,11152,left FW,90
0,0.0062,2499746,11152,central MF,90
0,0.0016,2499816,11152,central MF,28
0,0.0007,2499827,11152,central MF,44
0,0.0009,2499830,11152,central MF,62
0,0.0086,2499847,11152,central MF,31
0,0.0106,2499852,11152,central MF,69
0,0.0018,2499867,11152,central MF,90
0,0.016,2499877,11152,central MF,90
0,0.0016,2499888,11152,central MF,23
0,-0.0041,2499895,11152,central MF,90
0,0.0027,2499901,11152,central MF,12
0,0.0064,2499916,11152,central MF,54
0,0.0176,2499946,11152,central MF,82
0,-0.0088,2499955,11152,central MF,85
0,0.0053,2499968,11152,central MF,92
0,0.0159,2499975,11152,central MF,79
0,0.0071,2499987,11152,central MF,90
0,0.0006,2499993,11152,central MF,80
0,0.0157,2500007,11152,central MF,77
0,0.0037,2500009,11152,central MF,90
0,0.0024,2500031,11152,central MF,90
0,0.0196,2500046,11152,central MF,90
0,-0.0022,2500057,11152,central MF,72
0,0.0044,2500061,11152,central MF,16
0,0.0044,2500077,11152,central MF,63
0,0.0007,2057979,11155,central MF,90
0,-0.0033,2057980,11155,central MF,90
0,-0.0036,2057983,11155,central MF,90
0,0.0172,2575971,11156,central FW,82
0,0.0043,2575982,11156,central FW,59
0,0.0674,2576010,11156,central FW,90
0,-0.0066,2576031,11156,central MF,54
0,0.0144,2576045,11156,central FW,30
1,0.0592,2576060,11156,central MF,87
1,0.0122,2576070,11156,central MF,83
0,0.0011,2576080,11156,central FW,90
0,0.0005,2576094,11156,central FW,16
0,0.0007,2576101,11156,central FW,90
0,-0.0034,2576116,11156,right FW,33
0,0.0136,2576122,11156,right FW,72
0,0.0264,2576133,11156,right FW,90
0,0.0036,2576142,11156,right MF,90
0,0.0246,2576151,11156,right MF,90
0,-0.0006,2576161,11156,central MF-left FW,73
1,0.0247,2576172,11156,central FW,90
0,-0.0036,2576180,11156,central FW,77
0,-0.0067,2576189,11156,right FW,76
0,0.0026,2576200,11156,right FW,10
0,0.0023,2576216,11156,central MF,29
0,0.0111,2576221,11156,central FW,71
2,0.0397,2576235,11156,central MF,90
0,0.0093,2576247,11156,central FW,90
0,0.016,2576250,11156,central FW,90
0,0.015,2576260,11156,right FW,68
0,-0.0015,2576270,11156,left FW,83
0,-0.0001,2576284,11156,left FW,27
0,0.001,2576291,11156,right FW,73
2,0.0229,2576306,11156,central MF,90
0,-0.0017,2576312,11156,central MF,86
0,0.0045,2576323,11156,central MF,16
0,-0.0025,2576332,11156,central MF,64
0,-0.0191,2057989,112253,central FW,25
0,0.0199,2516924,112253,left FW,23
0,-0.0011,2516954,112253,central MF-central FW,44
0,0.0136,2516985,112253,central FW,51
0,-0.0044,2516996,112253,central FW,90
1,0.0155,2517005,112253,left FW,90
0,0.0203,2517013,112253,central FW,30
0,-0.0087,2517018,112253,central FW,90
0,0.0065,2057984,112366,right FW,90
0,-0.0037,2057987,112366,right FW,90
0,0.0096,2057989,112366,central FW,89
0,-0.0086,2058006,112366,right MF,44
0,0.0087,2565764,112366,right MF,90
0,-0.0021,2565775,112366,central MF,12
0,-0.0199,2565784,112366,left MF,90
0,-0.0018,2565789,112366,right MF,72
0,-0.0081,2565806,112366,right MF,90
0,-0.0039,2565814,112366,right MF,90
0,-0.0058,2565819,112366,right MF,90
1,0.015,2565831,112366,right MF,90
0,0.0026,2565845,112366,right MF-central MF,44
0,-0.009,2565850,112366,right MF,90
0,0.0022,2565873,112366,left MF,90
1,0.0131,2565882,112366,right MF-right FW,90
0,-0.0015,2565895,112366,right FW,17
0,-0.0032,2565905,112366,right MF,90
0,-0.0133,2565914,112366,right MF,44
0,0.0079,2565920,112366,right MF,90
0,0.0121,2500695,112377,right CB,90
0,0.0029,2500702,112377,right CB,90
0,0.0235,2500715,112377,right CB,90
0,0.0012,2500718,112377,right CB,90
0,0.011,2500735,112377,right CB,90
0,-0.0143,2500745,112377,left CB,90
0,0.0067,2500770,112377,right CB,90
0,0.0011,2500785,112377,right CB,90
0,0.0097,2500787,112377,right CB,90
0,0.0258,2500852,112377,right CB,14
0,0.0047,2500865,112377,left CB,90
0,0.0013,2500885,112377,left CB,80
0,0.0021,2500887,112377,left CB,90
0,0.0089,2500905,112377,right CB,90
0,0.0012,2500915,112377,right CB,90
0,0.0277,2500925,112377,right CB,90
0,0.0051,2500965,112377,right CB,90
0,0.0156,2500971,112377,right CB,90
0,0.0392,2500976,112377,right CB,90
0,0.0048,2500995,112377,right CB,90
0,-0.0003,2057984,112392,left MF,24
0,0.0031,2058006,112392,central FW,30
0,0.0153,2057984,112459,central MF,90
0,0.0082,2057987,112459,central MF,90
0,0.0034,2057989,112459,central MF,90
0,-0.0093,2058006,112459,central MF,90
0,-0.0115,2057987,112522,left FW,19
0,-0.0071,2057989,112522,right FW,15
1,0.0176,2057993,112679,left CB,21
0,-0.0028,2057955,11270,central MF,40
0,0.007,2057984,112777,right CB,90
0,0.0078,2058006,112777,right CB,90
0,-0.0009,2499746,11294,central MF,90
1,0.0096,2499763,11294,central MF,90
0,-0.0192,2499771,11294,central FW,77
0,-0.0028,2499782,11294,left FW,90
0,0.0129,2499790,11294,left FW,46
0,-0.0078,2499802,11294,left FW,90
0,-0.0004,2499864,11294,left MF,59
1,0.0025,2499869,11294,left FW,90
0,-0.0046,2499879,11294,left MF,90
0,0.0209,2499891,11294,left FW,90
0,-0.0032,2499901,11294,left FW,86
0,-0.0052,2499914,11294,left CB,90
0,0.0069,2499922,11294,left FW,90
0,0.0154,2499931,11294,left FW,86
0,-0.0051,2499951,11294,left MF,81
0,0.0036,2499964,11294,left MF,58
0,0.0043,2499986,11294,left MF,16
0,0.0016,2057990,113517,central MF-central FW,73
0,-0.007,2057993,113517,central FW-left FW,90
0,-0.0032,2575959,114,central MF,90
0,-0.0025,2575976,114,left MF,90
0,0.0084,2575987,114,central MF,90
0,-0.0074,2576000,114,left FW,90
0,0.0153,2576015,114,left FW,90
0,-0.0006,2576024,114,left FW,30
0,0.0078,2576047,114,left FW,90
0,0.0007,2576064,114,central MF,90
0,-0.0009,2576073,114,left FW,18
0,0.0054,2576084,114,left FW,90
0,-0.0067,2576093,114,central FW,90
1,0.0109,2576106,114,left FW,90
0,-0.0266,2576110,114,left FW,80
0,0.001,2576126,114,central MF,11
0,-0.0028,2576132,114,left FW,71
0,0.0081,2576149,114,left FW,75
0,0.0066,2576166,114,central MF,90
0,0.0012,2576177,114,central MF,90
0,0.0387,2576185,114,central MF,90
0,-0.0006,2576190,114,central MF,90
0,-0.0006,2576205,114,central MF,15
0,-0.0013,2576214,114,central MF,90
0,0.0061,2576226,114,central MF,90
0,0.0031,2576237,114,central MF,88
0,0.0042,2576247,114,central MF,24
0,-0.0043,2576254,114,central MF,75
0,-0.0153,2576263,114,central FW,68
0,0.0021,2576274,114,central MF,90
0,0.0004,2576283,114,left FW,8
0,-0.0031,2576296,114,left FW,67
0,0.0089,2576336,114,central MF,90
0,0.0009,2565557,114055,right FW,28
0,0.0042,2565559,114055,right MF,90
0,-0.0196,2565573,114055,right MF,90
0,-0.0364,2565584,114055,central MF,33
0,0.0131,2057967,114617,right CB,90
0,0.0008,2057968,114617,right CB,90
0,0.0124,2057971,114617,right CB,90
0,-0.005,2057971,114624,right MF,27
0,0.0189,2057967,114709,right MF,90
0,-0.0018,2057968,114709,right MF,90
0,0.0063,2057971,114709,right MF,90
0,-0.0055,2057967,114723,central MF,90
0,-0.0113,2057968,114723,left CB,46
0,-0.0277,2057971,114723,left MF,46
0,0.0189,2057967,114762,left MF,62
0,-0.0067,2057968,114762,central MF,90
0,-0.0043,2057971,114762,left MF,90
0,-0.0095,2057967,114813,central FW,90
0,-0.0009,2057968,114813,left FW,82
0,0.0497,2057971,114813,left FW,90
0,-0.0021,2057990,114864,central FW,17
0,-0.0102,2057995,114864,central FW,34
0,-0.0108,2057967,115146,left MF,90
0,-0.0035,2057968,115146,left MF,90
0,0.0202,2057971,115146,left MF,90
0,0.0022,2057968,115353,left CB,44
0,0.0082,2057971,115353,left CB,90
0,-0.0033,2575988,115933,central FW,35
0,0.0021,2576043,115933,central FW,38
0,-0.0028,2576054,115933,central FW,27
0,0.0152,2576066,115933,central FW,81
0,-0.0131,2576074,115933,central FW,90
1,-0.0052,2576093,115933,central FW,27
0,-0.0065,2576103,115933,left FW,26
0,-0.0002,2576111,115933,central FW,24
0,0.0004,2576123,115933,central MF,36
1,0.0224,2576131,115933,right FW,35
0,0.0016,2576148,115933,central FW,32
0,-0.0045,2576157,115933,central FW,84
0,0.0253,2576178,115933,central FW,90
0,0.0021,2576193,115933,central FW,44
0,-0.004,2576203,115933,left FW,13
0,0.0014,2576212,115933,central FW,36
1,0.0136,2576220,115933,central FW,90
0,-0.0039,2576233,115933,central MF,15
1,-0.0101,2576256,115933,central FW,81
0,-0.0033,2576264,115933,central FW,88
1,0.0109,2576283,115933,central FW,90
0,0.0149,2576293,115933,central FW,86
0,-0.0054,2576301,115933,central FW,90
1,0.0079,2576313,115933,left FW,23
0,0.0073,2576321,115933,central FW,90
0,-0.0045,2576338,115933,central FW,90
0,-0.0037,2499727,116,central MF,90
0,0.0159,2499733,116,central FW,71
0,0.0048,2499743,116,central FW,90
0,0.0063,2499754,116,central MF,58
0,0.0182,2499773,116,central MF,90
0,0.002,2499785,116,central MF,90
0,0.0401,2499793,116,central MF,90
1,0.0199,2499815,116,left FW,90
0,0.0063,2499828,116,central MF,90
0,0.0175,2499835,116,central MF,90
0,0.0178,2499842,116,left FW,24
0,0.0052,2499858,116,central MF,90
0,0.0069,2499861,116,left MF,90
0,-0.0012,2499887,116,central MF,77
0,-0.0018,2499889,116,central MF,90
0,0.008,2499913,116,left FW,90
0,-0.0001,2499923,116,left FW,7
0,0.0067,2499931,116,central MF,90
0,0.0097,2499943,116,central MF,90
0,0.0037,2499957,116,central MF,73
0,0.0075,2499984,116,central MF,90
0,0.0023,2500014,116,central MF,10
0,-0.0041,2500023,116,central MF,71
0,0.0084,2500032,116,central MF,65
0,0.013,2500043,116,central MF,90
0,0.0038,2500052,116,central MF,90
0,0.0588,2500068,116,central MF,90
0,0.005,2500072,116,left FW,90
0,0.0067,2500082,116,central MF,90
0,0.0249,2500092,116,central MF,90
0,0.0061,2057955,116166,right MF,90
0,-0.0009,2057957,116166,right MF,90
0,-0.0044,2575963,116170,central MF,35
0,-0.0004,2575983,116170,central MF,5
0,0.009,2576040,116170,central MF,8
0,0.006,2576211,116170,central MF,70
0,-0.012,2576250,116170,central MF,52
0,0.0016,2576305,116170,right CB,6
0,0.0056,2576333,116170,central MF,90
0,-0.0019,2575964,116171,central FW,27
1,0.0084,2575974,116171,central FW,76
0,0.0262,2575982,116171,central MF-left FW,71
1,0.0158,2575997,116171,central FW,90
0,-0.0137,2576002,116171,central FW,90
0,-0.0193,2576009,116171,left FW,90
0,-0.0051,2576025,116171,central MF,90
1,0.019,2576030,116171,central MF,90
0,-0.0071,2576042,116171,left FW,90
0,-0.0065,2576067,116171,left FW,90
0,0.0227,2576071,116171,central MF,25
1,0.0081,2576088,116171,central MF-left FW,90
0,-0.0001,2576091,116171,central FW,82
1,0.0089,2576100,116171,central FW,71
0,0.0131,2576109,116171,central MF,90
0,-0.0062,2576126,116171,left FW,59
0,-0.0588,2576129,116171,left FW,90
0,0.0005,2576187,116171,left FW,81
0,-0.0,2576192,116171,central MF,90
0,-0.0196,2576199,116171,central FW,69
0,-0.0154,2576215,116171,central FW,90
0,-0.0019,2576319,116171,central MF,21
0,-0.0102,2575963,116225,left MF,90
0,-0.0008,2576011,116225,left MF,22
0,-0.0152,2576060,116225,left FW,44
0,0.0001,2576086,116225,left MF,46
0,-0.0072,2576250,116225,left MF,90
0,-0.0023,2576292,116225,left MF,56
0,0.0007,2576333,116225,left CB,61
0,0.0046,2057957,116269,left FW,31
0,-0.0113,2057958,116269,left MF,90
0,0.0024,2058002,116269,left MF,90
0,-0.0029,2058010,116269,left MF,90
0,-0.0059,2575967,116269,left MF,90
0,-0.0066,2575973,116269,left MF,90
0,0.0051,2575988,116269,left MF,90
0,-0.0031,2575992,116269,left MF,90
1,0.0083,2576003,116269,left MF,90
0,0.0043,2576013,116269,left MF,53
0,0.001,2576022,116269,left MF,90
0,-0.0017,2576030,116269,left MF,90
0,-0.0115,2576043,116269,left MF,90
0,-0.01,2576054,116269,left MF,90
0,-0.0054,2576066,116269,left MF,90
0,-0.0058,2576074,116269,left MF,90
0,0.0435,2576080,116269,left MF,90
0,-0.003,2576093,116269,left MF,90
0,0.0024,2576103,116269,left MF,86
0,0.0,2576111,116269,left MF,66
0,-0.0051,2576131,116269,left MF,90
0,-0.0022,2576148,116269,left MF,90
0,-0.0002,2576157,116269,left MF,90
0,-0.0206,2576163,116269,left MF,90
1,0.031,2576182,116269,left MF,90
1,-0.0104,2576193,116269,left FW-left MF,90
0,0.0051,2576203,116269,left MF,90
0,-0.0122,2576212,116269,left MF,90
0,-0.0159,2576220,116269,left MF,84
0,-0.0035,2576233,116269,left MF,90
0,-0.0231,2576244,116269,left MF,90
0,-0.0071,2576256,116269,left FW,90
0,-0.004,2576264,116269,left MF,90
0,0.0014,2576270,116269,left MF,90
0,0.0718,2576293,116269,left MF,90
0,-0.0127,2576338,116269,left MF,90
0,0.0178,2565586,116283,left FW,5
0,0.018,2565595,116283,central FW,90
2,0.0408,2565599,116283,left FW,90
0,-0.0018,2565613,116283,left FW,90
0,0.017,2565624,116283,central FW,90
0,-0.0016,2565629,116283,left FW,46
0,0.0013,2565662,116283,left FW,90
1,0.0183,2565673,116283,central FW,90
0,-0.0004,2565679,116283,left FW,90
0,-0.0021,2565702,116283,central FW,51
0,0.0,2565716,116283,central FW,90
0,-0.0012,2565776,116283,central MF,33
0,-0.0026,2565782,116283,left FW,7
0,0.0134,2565788,116283,right FW,32
0,-0.0039,2565806,116283,left FW,90
0,0.0081,2565808,116283,central MF,90
0,0.0159,2565820,116283,left FW,78
0,0.0032,2565834,116283,central FW,90
0,-0.0063,2565846,116283,central FW,90
1,0.0326,2565849,116283,central FW,90
1,0.0236,2565867,116283,left FW,90
0,-0.0053,2565869,116283,central MF,90
0,0.025,2565893,116283,left FW,81
0,0.0056,2565906,116283,left FW,81
0,0.0125,2565910,116283,left FW,90
0,0.0173,2565921,116283,central MF,90
0,0.0032,2057995,116293,right CB,44
0,0.0242,2500710,116345,central MF,90
0,-0.0057,2500720,116345,central MF,90
0,0.0034,2500752,116345,central MF,20
0,-0.0001,2500760,116345,central MF,1
0,-0.0115,2500812,116345,right CB,90
0,0.002,2500821,116345,right CB,14
0,0.0058,2500868,116345,left CB,90
0,-0.0005,2500879,116345,central MF,82
0,-0.0003,2500986,116345,central MF,14
0,0.0053,2501023,116345,central MF,90
0,0.0085,2501031,116345,central MF,90
0,0.0034,2501042,116345,right CB,20
0,-0.0004,2501052,116345,central MF,15
0,0.0005,2501062,116345,left CB,90
0,0.0043,2057955,116349,central MF,87
0,0.0022,2057957,116349,central MF,59
0,0.0018,2057958,116349,central MF,90
0,-0.0029,2058002,116349,central MF,90
0,0.0104,2058010,116349,central MF,90
0,0.0079,2575963,116349,central MF,90
1,0.0191,2575976,116349,central MF,90
0,0.0064,2575984,116349,central MF,12
0,0.0008,2575990,116349,central MF,34
0,0.0106,2576001,116349,central MF,90
0,0.016,2576013,116349,central MF,90
