name,foot,goal,dist_m,dist_ft,time,match_id,period,team_id,player_id,shot_id,accurate,shot_loc,counter,opportunity,x1,y1,x2,y2,H1,H2,E1,shot_loc_desc,time2,min
Ł. Piszczek,right,False,12.611312344974255,41.36510449151555,630.8155379999998,2057996,2H,13869,14798,259375895,False,or,False,True,90,67,0,0,2815.828819,2940.797888,,out center right,3446.6443569999997,57.0
S. Mané,left,False,12.611220991244267,41.36480485128119,377.0902059999999,2057996,2H,19314,25747,259375969,False,,False,True,89,40,100,100,2815.828819,2940.797888,,,3192.9190249999997,53.0
K. Grosicki,right,False,30.89744851314587,101.34363112311846,1278.4200870000004,2057996,2H,13869,33032,259376085,False,,False,False,72,59,0,0,2815.828819,2940.797888,,,4094.2489060000003,68.0
M. Niang,right,True,9.881571135325597,32.411553323867956,898.1807760000002,2057996,2H,19314,25898,259376110,True,gb,False,True,91,49,100,100,2815.828819,2940.797888,,goal low center,3714.009595,61.0
A. Milik,left,False,6.674015268374803,21.890770080269352,1477.0661959999998,2057996,2H,13869,99452,259376119,False,obr,False,True,94,53,0,0,2815.828819,2940.797888,,out low right,4292.895015,71.0
D. Kownacki,head/body,False,13.110496134395525,43.00242732081732,2004.604577,2057996,2H,13869,240042,259376268,True,gtr,False,True,89,64,0,0,2815.828819,2940.797888,,goal high right,4820.433396,80.0
D. Kownacki,left,False,29.73482731448932,97.53023359152496,2775.431826,2057996,2H,13869,240042,259376459,False,otl,False,False,73,43,0,0,2815.828819,2940.797888,,out high left,5591.260645,93.0
M. Konaté,left,False,12.074740647421791,39.60514932354347,2117.434866,2057996,2H,19314,97582,259376512,True,gc,False,True,89,51,100,100,2815.828819,2940.797888,,goal center,4933.263685,82.0
M. Rybus,left,False,8.340146430968703,27.355680293577343,2164.989132,2057996,2H,13869,99391,259376623,True,gb,False,True,94,36,0,0,2815.828819,2940.797888,,goal low center,4980.817951,83.0
Y. Ōsako,left,False,15.399939422039944,50.51180130429101,165.824821,2057997,1H,12913,94831,259350031,True,gb,False,True,86,47,100,100,2762.469557,3000.74218,,goal low center,165.824821,2.0
S. Kagawa,left,False,16.522897233838865,54.195102926991474,167.160104,2057997,1H,12913,14816,259350033,False,,False,True,85,46,100,100,2762.469557,3000.74218,,,167.160104,2.0
R. Falcao,left,False,11.18930803267119,36.7009303471615,692.989469,2057997,1H,12430,3450,259350155,True,gr,False,True,90,56,0,0,2762.469557,3000.74218,,goal center right,692.989469,11.0
J. Quintero,left,False,31.273992558674053,102.57869559245088,912.915625,2057997,1H,12430,91019,259350222,False,,False,False,72,66,0,0,2762.469557,3000.74218,,,912.915625,15.0
T. Inui,right,False,13.748020253476499,45.093506431402915,870.4713509999999,2057997,1H,12913,14836,259350244,False,obr,False,True,89,32,100,100,2762.469557,3000.74218,,out low right,870.4713509999999,14.0
J. Cuadrado,right,False,21.763613308053884,71.38465165041674,1527.129937,2057997,1H,12430,20751,259350467,False,,False,False,82,75,0,0,2762.469557,3000.74218,,,1527.129937,25.0
Y. Ōsako,right,False,11.907662407458485,39.05713269646383,1879.262784,2057997,1H,12913,94831,259350613,False,or,False,True,92,28,100,100,2762.469557,3000.74218,,out center right,1879.262784,31.0
R. Falcao,right,False,11.355450673575225,37.24587820932673,2013.422384,2057997,1H,12430,3450,259350643,True,gc,False,True,90,58,0,0,2762.469557,3000.74218,,goal center,2013.422384,33.0
Y. Ōsako,left,False,8.808202213845911,28.890903261414586,499.604186,2057997,2H,12913,94831,259351097,True,gb,False,True,94,34,100,100,2762.469557,3000.74218,,goal low center,3262.073743,54.0
T. Inui,right,False,14.491554955300689,47.53230025338626,681.116775,2057997,2H,12913,14836,259351173,True,gr,True,True,87,43,100,100,2762.469557,3000.74218,,goal center right,3443.586332,57.0
M. Yoshida,head/body,False,10.042708877713224,32.940085118899376,835.536748,2057997,2H,12913,703,259351219,False,otl,False,True,91,45,100,100,2762.469557,3000.74218,,out high left,3598.006305,59.0
H. Sakai,right,False,13.825727252571562,45.34838538843472,930.97755,2057997,2H,12913,94695,259351256,False,olb,False,True,90,73,100,100,2762.469557,3000.74218,,out low left,3693.447107,61.0
H. Sakai,right,False,10.662936537488163,34.974431842961174,1621.2114110000002,2057997,2H,12913,94695,259351507,False,,False,True,91,61,100,100,2762.469557,3000.74218,,,4383.680968000001,73.0
Y. Ōsako,head/body,True,7.758382674404505,25.447495172046775,1660.273378,2057997,2H,12913,94831,259351517,True,gr,False,True,93,47,100,100,2762.469557,3000.74218,,goal center right,4422.742935,73.0
J. Rodríguez,left,False,11.478570426668995,37.6497109994743,1940.424346,2057997,2H,12430,70096,259351537,False,,False,True,91,66,0,0,2762.469557,3000.74218,,,4702.893903,78.0
C. Bacca,right,False,15.43049743883845,50.612031599390114,1957.8419430000004,2057997,2H,12430,37831,259351544,False,,False,False,88,28,0,0,2762.469557,3000.74218,,,4720.3115,78.0
O. Murillo,head/body,False,11.02672850679203,36.16766950227786,1967.878428,2057997,2H,12430,91002,259351551,False,or,False,False,90,53,0,0,2762.469557,3000.74218,,out center right,4730.347985,78.0
Y. Ōsako,head/body,False,12.26708681350222,40.23604474828728,2181.567787,2057997,2H,12913,94831,259351669,False,olb,False,False,89,56,100,100,2762.469557,3000.74218,,out low left,4944.037344,82.0
T. Inui,right,False,16.02995664248659,52.57825778735601,1217.400756,2057997,2H,12913,14836,259351925,False,,False,False,87,30,100,100,2762.469557,3000.74218,,,3979.870313,66.0
K. Honda,left,False,29.27939516110263,96.03641612841662,1543.848328,2057997,2H,12913,101592,259351930,False,obr,False,True,75,78,100,100,2762.469557,3000.74218,,out low right,4306.317885,71.0
P. Zieliński,left,False,30.19687035704197,99.04573477109766,1062.668124,2057998,1H,13869,99902,260125202,False,,False,False,73,66,0,0,2945.176568,3004.98025,,,1062.668124,17.0
S. Arias,right,False,30.269877608317152,99.28519855528026,889.77233,2057998,1H,12430,70136,260125222,False,,False,False,73,67,100,100,2945.176568,3004.98025,,,889.77233,14.0
J. Cuadrado,right,False,31.49775836662825,103.31264744254065,2049.696639,2057998,1H,12430,20751,260125649,False,olb,False,False,72,31,100,100,2945.176568,3004.98025,,out low left,2049.696639,34.0
Y. Mina,head/body,True,6.623716063509969,21.725788688312697,2345.837641,2057998,1H,12430,256634,260125770,True,gc,False,True,94,48,100,100,2945.176568,3004.98025,,goal center,2345.837641,39.0
R. Lewandowski,head/body,False,5.78277810074881,18.967512170456096,208.06655,2057998,2H,13869,14817,260125930,False,otr,False,True,95,55,0,0,2945.176568,3004.98025,,out high right,3153.243118,52.0
R. Lewandowski,left,False,12.972017429933558,42.54821717018207,769.3148440000004,2057998,2H,13869,14817,260126100,True,gc,False,True,89,37,0,0,2945.176568,3004.98025,,goal center,3714.4914120000003,61.0
J. Quintero,left,False,33.43215458207861,109.65746702921784,328.469161,2057998,2H,12430,91019,260126165,False,obr,False,True,70,66,100,100,2945.176568,3004.98025,,out low right,3273.645729,54.0
R. Falcao,right,False,20.313895434468005,66.62957702505506,361.5302230000002,2057998,2H,12430,3450,260126181,False,otr,False,True,82,63,100,100,2945.176568,3004.98025,,out high right,3306.706791,55.0
J. Rodríguez,left,False,14.560623645984396,47.75884555882882,427.45598800000016,2057998,2H,12430,70096,260126214,False,,False,False,87,58,100,100,2945.176568,3004.98025,,,3372.632556,56.0
R. Lewandowski,head/body,False,10.978094418545508,36.008149692829264,1259.231081,2057998,2H,13869,14817,260126278,False,,False,True,90,49,0,0,2945.176568,3004.98025,,,4204.407649,70.0
J. Quintero,left,False,21.971415374583863,72.06624242863506,635.3428320000003,2057998,2H,12430,91019,260126368,False,,False,False,80,47,100,100,2945.176568,3004.98025,,,3580.5194,59.0
P. Zieliński,right,False,24.36181382045475,79.90674933109158,1685.9964879999998,2057998,2H,13869,99902,260126371,False,otr,False,False,78,59,0,0,2945.176568,3004.98025,,out high right,4631.173056,77.0
J. Cuadrado,right,False,31.95305164518719,104.80600939621398,675.9608969999999,2057998,2H,12430,20751,260126378,False,otr,False,False,71,58,100,100,2945.176568,3004.98025,,out high right,3621.137465,60.0
R. Lewandowski,right,False,28.920732829624146,94.8600036811672,2573.229008,2057998,2H,13869,14817,260126609,True,gt,False,True,74,37,0,0,2945.176568,3004.98025,,goal high center,5518.405575999999,91.0
R. Falcao,right,True,12.418818971222667,40.73372622561035,1444.6360919999995,2057998,2H,12430,3450,260126668,True,glb,False,True,89,58,100,100,2945.176568,3004.98025,,goal low left,4389.81266,73.0
J. Cuadrado,right,True,15.399939422039944,50.51180130429101,1784.935974,2057998,2H,12430,20751,260126741,True,gbr,False,True,86,47,100,100,2945.176568,3004.98025,,goal low right,4730.112542,78.0
A. Uribe,right,False,5.080988634360443,16.66564272070225,2327.337652,2057998,2H,12430,91502,260126822,True,gb,False,True,96,57,100,100,2945.176568,3004.98025,,goal low center,5272.51422,87.0
J. Lerma,left,False,30.938552209339075,101.47845124663216,2642.658828,2057998,2H,12430,255738,260126867,False,,False,False,72,60,100,100,2945.176568,3004.98025,,,5587.835396,93.0
Y. Sabaly,right,False,31.14540458574908,102.15692704125698,315.558169,2057999,1H,19314,28529,260114509,False,ot,False,True,72,36,100,100,2757.382572,2939.821452,,out high center,315.558169,5.0
Y. Sabaly,right,False,14.505576544556925,47.57829106614671,656.054734,2057999,1H,19314,28529,260114621,True,gl,False,True,89,28,100,100,2757.382572,2939.821452,,goal center left,656.054734,10.0
S. Mané,right,True,7.204165339579596,23.629662313821076,658.4110860000001,2057999,1H,19314,25747,260114625,True,glb,False,True,94,42,100,100,2757.382572,2939.821452,,goal low left,658.4110860000001,10.0
M. Niang,right,False,10.351303299585034,33.952274822638906,797.568747,2057999,1H,19314,25898,260114645,True,gc,False,True,95,74,100,100,2757.382572,2939.821452,,goal center,797.568747,13.0
M. Hasebe,right,False,27.5492246726201,90.36145692619392,924.837848,2057999,1H,12913,14929,260114691,False,,False,False,75,43,0,0,2757.382572,2939.821452,,,924.837848,15.0
I. Sarr,right,False,13.348030536749606,43.781540160538704,1296.755,2057999,1H,19314,448079,260114808,True,gr,False,True,88,56,100,100,2757.382572,2939.821452,,goal center right,1296.755,21.0
T. Inui,right,True,13.110496134395525,43.00242732081732,2002.050477,2057999,1H,12913,14836,260115029,True,gbr,False,True,89,36,0,0,2757.382572,2939.821452,,goal low right,2002.050477,33.0
G. Haraguchi,left,False,29.68098403123623,97.35362762245482,2369.478617,2057999,1H,12913,94650,260115153,False,otl,False,True,75,81,0,0,2757.382572,2939.821452,,out high left,2369.478617,39.0
Y. Ōsako,head/body,False,10.042708877713224,32.940085118899376,239.1168480000001,2057999,2H,12913,94831,260115367,True,gl,False,True,91,45,0,0,2757.382572,2939.821452,,goal center left,2996.49942,49.0
M. Niang,left,False,24.92634689685795,81.75841782169407,573.9356240000002,2057999,2H,19314,25898,260115474,True,gb,False,True,78,67,100,100,2757.382572,2939.821452,,goal low center,3331.318196,55.0
T. Inui,right,False,15.59442692767195,51.149720322764,1138.239203,2057999,2H,12913,14836,260115616,False,ptr,True,True,89,23,0,0,2757.382572,2939.821452,,post high right,3895.621775,64.0
M. Wagué,right,True,8.846008430925215,29.014907653434705,1526.64088,2057999,2H,19314,375348,260115728,True,gtr,False,True,93,62,100,100,2757.382572,2939.821452,,goal high right,4284.023451999999,71.0
Y. Ōsako,left,False,11.455147404660494,37.57288348728642,1754.8057500000004,2057999,2H,12913,94831,260115770,False,,False,True,90,59,0,0,2757.382572,2939.821452,,,4512.188322,75.0
C. N'Doye,head/body,False,9.982587041443717,32.74288549593539,2332.156862,2057999,2H,19314,27412,260115963,False,otr,False,True,91,46,100,100,2757.382572,2939.821452,,out high right,5089.539434,84.0
M. Diouf,left,False,9.509130770475291,31.189948927158955,2939.821452,2057999,2H,19314,15054,260116137,False,ot,False,True,92,60,100,100,2757.382572,2939.821452,,out high center,5697.204024000001,94.0
B. N'Diaye,right,False,19.78005707075943,64.87858719209092,356.84124699999984,2057999,2H,19314,207164,260116165,False,otr,False,True,82,47,100,100,2757.382572,2939.821452,,out high right,3114.223819,51.0
K. Honda,left,True,9.143366000685962,29.990240482249952,1954.347242,2057999,2H,12913,101592,260120667,True,gr,False,True,92,57,0,0,2757.382572,2939.821452,,goal center right,4711.729814,78.0
M. Niang,left,False,18.01041334894899,59.07415578455269,2315.297473,2057999,1H,19314,25898,260174984,True,gc,False,True,85,70,100,100,2757.382572,2939.821452,,goal center,2315.297473,38.0
M. Niang,right,False,15.035223061946901,49.315531643185835,265.2889810000001,2057999,2H,19314,25898,260175017,False,ot,False,True,87,63,100,100,2757.382572,2939.821452,,out high center,3022.671553,50.0
S. Okazaki,head/body,False,7.530991202358425,24.701651143735635,718.2854440000001,2058000,1H,12913,14763,260840037,False,ol,False,True,94,40,0,0,2764.929902,2880.1703740000003,,out center left,718.2854440000001,11.0
Y. Muto,right,False,22.453213212422405,73.64653933674548,769.176905,2058000,1H,12913,94764,260840048,True,glb,False,True,80,37,0,0,2764.929902,2880.1703740000003,,goal low left,769.176905,12.0
R. Lewandowski,right,False,22.05345701358406,72.33533900455572,896.4793420000001,2058000,1H,13869,14817,260840281,False,,False,False,80,44,100,100,2764.929902,2880.1703740000003,,,896.4793420000001,14.0
T. Usami,right,False,10.972320002624786,35.98920960860929,2050.252307,2058000,1H,12913,14730,260840419,True,gb,False,True,94,74,0,0,2764.929902,2880.1703740000003,,goal low center,2050.252307,34.0
R. Kurzawa,left,False,24.1384,79.173952,1376.411566,2058000,1H,13869,225324,260840553,False,,False,False,78,50,100,100,2764.929902,2880.1703740000003,,,1376.411566,22.0
T. Usami,right,False,22.807883528782323,74.80985797440601,463.4000070000002,2058000,2H,12913,14730,260840747,False,,False,False,80,33,0,0,2764.929902,2880.1703740000003,,,3228.329909,53.0
K. Grosicki,head/body,False,14.305741592888499,46.922832424674276,1912.542065,2058000,1H,13869,33032,260840760,True,gl,False,True,87,47,100,100,2764.929902,2880.1703740000003,,goal center left,1912.542065,31.0
J. Góralski,right,False,36.868446852593344,120.92850567650616,1954.377024,2058000,1H,13869,100140,260840780,False,ot,False,False,67,69,100,100,2764.929902,2880.1703740000003,,out high center,1954.377024,32.0
T. Makino,right,False,6.470642394886307,21.223707055227088,752.8343559999998,2058000,2H,12913,94630,260840864,False,ol,False,True,96,37,0,0,2764.929902,2880.1703740000003,,out center left,3517.7642579999997,58.0
R. Kurzawa,right,False,18.01041334894899,59.07415578455269,2218.883383,2058000,1H,13869,225324,260840890,False,ot,False,False,85,70,100,100,2764.929902,2880.1703740000003,,out high center,2218.883383,36.0
T. Usami,right,False,16.655949209291553,54.63151340647629,1009.2351609999996,2058000,2H,12913,14730,260840937,False,,False,False,85,43,0,0,2764.929902,2880.1703740000003,,,3774.1650629999995,62.0
M. Yoshida,head/body,False,8.095889341048332,26.55451703863853,1611.6408760000004,2058000,2H,12913,703,260841137,False,obr,False,True,93,43,0,0,2764.929902,2880.1703740000003,,out low right,4376.570778,72.0
J. Bednarek,right,True,4.449343512249869,14.59384672017957,839.9883909999999,2058000,2H,13869,240032,260841385,True,gr,False,True,96,52,100,100,2764.929902,2880.1703740000003,,goal center right,3604.9182929999997,60.0
P. Zieliński,left,False,27.432438336073957,89.97839774232257,1095.909974,2058000,2H,13869,99902,260841505,False,,False,False,75,49,100,100,2764.929902,2880.1703740000003,,,3860.839876,64.0
K. Grosicki,head/body,False,13.257621494917556,43.48499850332958,1344.3756729999996,2058000,2H,13869,33032,260841538,False,obr,False,True,89,35,100,100,2764.929902,2880.1703740000003,,out low right,4109.305574999999,68.0
R. Lewandowski,right,False,12.09134735627093,39.659619328568645,1712.9056929999997,2058000,2H,13869,14817,260841587,False,ot,True,True,89,48,100,100,2764.929902,2880.1703740000003,,out high center,4477.835595,74.0
K. Glik,head/body,False,12.118974634947463,39.750236802627676,1960.585457,2058000,2H,13869,21097,260841613,False,otl,False,True,89,47,100,100,2764.929902,2880.1703740000003,,out high left,4725.515359,78.0
G. Sakai,left,False,21.971415374583863,72.06624242863506,917.705125,2058000,1H,12913,14749,260946458,True,gb,False,True,80,47,0,0,2764.929902,2880.1703740000003,,goal low center,917.705125,15.0
M. Niang,right,False,22.910294809320987,75.14576697457284,16.488321999999982,2058001,1H,19314,25898,260848179,False,otr,False,False,80,32,0,0,2882.113776,2946.687545,,out high right,16.488321999999982,0.0
B. Keita,right,False,14.051265708113275,46.08815152261154,1597.556899,2058001,1H,19314,256480,260848654,True,gc,False,True,90,26,0,0,2882.113776,2946.687545,,goal center,1597.556899,26.0
I. Sarr,left,False,15.824265321334826,51.90359025397822,1633.304485,2058001,1H,19314,448079,260848668,True,gb,False,True,88,74,0,0,2882.113776,2946.687545,,goal low center,1633.304485,27.0
