name,team,min,shot,goal,goal_allowed,assist,player_id,match_id,date,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,pos,side,player_rank,started
L. Modrić,Croatia,120.0,3,1,0,1,8287,2058012,20180707,98,86,1,3,3,1,2,0,6,0,0,3,2,1,0,0,0,8,MID,central,-0.0023,True
V. Ćorluka,Croatia,23.0,0,0,0,0,14771,2058012,20180707,10,9,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,DEF,left,0.0046,False
I. Perišić,Croatia,63.0,3,0,0,0,14812,2058012,20180707,16,12,1,0,3,3,0,0,0,0,0,1,3,1,0,0,0,0,MID,left,-0.0064,True
M. Mandžukić,Croatia,120.0,2,0,0,1,14943,2058012,20180707,33,25,0,2,1,2,1,0,2,0,1,2,14,9,0,0,0,0,FWD,central,0.0567,True
D. Lovren,Croatia,120.0,0,0,0,0,25393,2058012,20180707,88,75,0,0,0,0,1,0,5,0,2,0,15,10,0,0,0,0,DEF,right,0.0229,True
Mário Fernandes,Russia,120.0,1,1,0,0,41123,2058012,20180707,41,30,1,0,0,1,1,0,5,0,3,3,9,5,0,0,11,0,DEF,right,0.0032,True
D. Vida,Croatia,120.0,1,2,0,0,69396,2058012,20180707,76,67,1,0,0,1,0,0,3,0,0,1,5,3,0,0,2,0,DEF,left,0.0459,True
M. Kovačić,Croatia,33.0,0,0,0,0,69404,2058012,20180707,10,7,3,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,MID,central,-0.0058,False
Š. Vrsaljko,Croatia,97.0,1,0,0,0,69409,2058012,20180707,72,57,0,1,0,1,2,0,6,0,0,10,7,3,0,0,9,0,DEF,right,-0.0106,True
A. Kramarić,Croatia,87.0,3,1,0,0,69411,2058012,20180707,32,24,0,0,1,2,1,0,0,0,1,5,4,0,0,0,0,0,FWD,central,0.0153,True
A. Rebić,Croatia,120.0,3,0,0,0,69616,2058012,20180707,28,16,0,0,0,1,0,0,3,0,0,5,6,0,0,0,0,0,FWD,central,-0.0174,True
J. Pivarić,Croatia,47.0,0,0,0,0,69964,2058012,20180707,38,31,1,1,0,0,0,0,3,0,0,5,2,1,0,0,11,0,DEF,left,-0.0196,False
M. Brozović,Croatia,57.0,0,1,0,0,69968,2058012,20180707,54,47,0,1,0,0,0,0,8,0,0,0,3,1,0,0,1,0,MID,central,0.0057,False
I. Akinfeev,Russia,,0,0,6,0,101576,2058012,20180707,20,13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,GKP,,,True
S. Ignashevich,Russia,120.0,1,1,0,0,101583,2058012,20180707,42,33,0,0,0,1,0,0,13,0,9,0,6,1,0,0,0,0,DEF,left,0.0285,True
A. Dzagoev,Russia,18.0,0,1,0,1,101590,2058012,20180707,7,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,MID,central,-0.0268,False
F. Kudryashov,Russia,120.0,0,0,0,0,101647,2058012,20180707,38,31,0,0,0,0,0,0,6,0,5,0,2,1,0,0,8,0,DEF,left,0.0203,True
A. Dzyuba,Russia,79.0,2,0,0,0,101669,2058012,20180707,14,13,2,0,1,2,0,0,1,0,2,0,15,6,0,0,1,0,FWD,central,0.0242,True
A. Samedov,Russia,54.0,0,0,0,0,101699,2058012,20180707,11,7,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,MID,right,-0.0089,True
F. Smolov,Russia,54.0,1,0,0,0,101707,2058012,20180707,12,11,0,0,1,1,0,0,3,0,0,2,4,1,0,0,1,0,FWD,central,0.0001,False
A. Erokhin,Russia,66.0,2,0,0,0,101953,2058012,20180707,14,8,0,1,0,2,0,0,2,0,1,1,5,2,0,0,0,0,MID,left,-0.0007,False
Y. Gazinskiy,Russia,41.0,0,0,0,0,102157,2058012,20180707,18,15,0,0,2,0,0,0,4,0,2,0,3,1,0,0,0,0,MID,central,-0.0048,False
I. Kutepov,Russia,120.0,0,0,0,0,103668,2058012,20180707,34,28,2,0,0,0,0,0,11,0,6,0,10,6,0,0,0,0,DEF,right,-0.0029,True
R. Zobnin,Russia,120.0,1,0,0,0,103682,2058012,20180707,39,28,3,2,1,1,0,0,14,0,0,1,4,2,0,0,0,0,MID,central,0.0213,True
I. Strinić,Croatia,73.0,0,0,0,0,105361,2058012,20180707,43,38,0,0,2,0,0,0,2,0,0,1,4,1,0,0,7,0,DEF,left,-0.0111,True
D. Subašić,Croatia,,0,0,5,0,135747,2058012,20180707,35,27,0,0,0,0,0,0,0,0,0,0,1,1,3,6,0,0,GKP,,,True
D. Kuzyaev,Russia,120.0,1,1,0,0,220971,2058012,20180707,30,24,0,0,0,1,0,0,4,0,4,1,4,2,0,0,0,0,MID,central,0.0125,True
A. Golovin,Russia,102.0,0,0,0,0,257800,2058012,20180707,25,19,0,0,2,0,1,0,2,0,0,1,4,3,0,0,0,3,MID,central,-0.0158,True
O. Toivonen,Sweden,65.0,0,0,0,0,123,2058013,20180707,13,10,0,0,0,0,0,0,1,0,0,1,12,5,0,0,0,0,FWD,central,0.0028,True
J. Guidetti,Sweden,25.0,0,0,0,0,151,2058013,20180707,4,2,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,FWD,central,0.0179,False
J. Lingard,England,90.0,3,0,0,1,7934,2058013,20180707,47,42,0,3,2,0,0,0,1,0,0,2,3,0,0,0,0,0,MID,central,0.0484,True
A. Young,England,90.0,0,0,0,1,7939,2058013,20180707,46,37,0,2,0,0,0,0,2,0,1,5,4,1,0,0,7,1,DEF,left,-0.0173,True
J. Henderson,England,85.0,1,0,0,0,7964,2058013,20180707,52,42,0,2,1,0,0,0,13,0,1,2,4,4,0,0,0,0,MID,central,-0.0017,True
M. Olsson,Sweden,25.0,0,0,0,0,8192,2058013,20180707,8,5,0,2,1,0,0,0,0,0,0,3,3,1,0,0,0,0,DEF,left,-0.0083,False
K. Walker,England,90.0,0,0,0,0,8277,2058013,20180707,75,60,0,0,1,0,0,0,4,0,0,1,12,2,0,0,1,0,DEF,right,0.0053,True
F. Delph,England,,0,0,0,0,8464,2058013,20180707,5,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,MID,,,False
S. Larsson,Sweden,90.0,0,0,0,0,8529,2058013,20180707,36,32,1,0,0,0,0,0,2,0,3,1,4,2,0,0,2,1,MID,central,-0.01,True
H. Maguire,England,90.0,2,1,0,0,8653,2058013,20180707,50,42,0,0,0,2,0,0,5,0,2,3,10,8,0,0,0,0,DEF,left,0.01,True
H. Kane,England,90.0,1,0,0,0,8717,2058013,20180707,16,14,0,2,1,2,0,0,2,0,0,1,7,3,0,0,1,0,FWD,central,0.006,True
K. Trippier,England,90.0,0,0,0,0,8945,2058013,20180707,54,43,0,1,1,0,0,0,2,0,1,6,8,6,0,0,14,5,DEF,right,-0.0121,True
J. Stones,England,90.0,0,0,0,0,9380,2058013,20180707,51,47,1,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,DEF,right,0.0082,True
J. Pickford,England,,0,0,0,0,10131,2058013,20180707,25,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,GKP,,,True
R. Sterling,England,91.0,2,0,0,0,11066,2058013,20180707,26,20,0,3,2,4,0,0,2,0,0,5,2,0,0,0,0,0,FWD,central,0.0007,True
D. Alli,England,77.0,2,1,0,0,13484,2058013,20180707,33,24,0,1,0,2,0,0,3,0,0,2,2,0,0,0,0,0,MID,left,0.0117,True
M. Berg,Sweden,90.0,2,0,0,0,14908,2058013,20180707,15,12,0,0,0,2,0,0,3,0,0,0,14,4,0,0,0,0,FWD,central,0.0237,True
A. Ekdal,Sweden,90.0,0,0,0,0,20876,2058013,20180707,38,27,0,0,0,0,0,0,7,0,4,0,4,1,0,0,0,0,MID,central,0.002,True
A. Granqvist,Sweden,90.0,0,0,0,0,21275,2058013,20180707,35,32,0,2,0,0,0,0,21,0,9,0,0,0,0,0,0,0,DEF,left,0.0195,True
R. Olsen,Sweden,,0,0,2,0,50798,2058013,20180707,18,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,GKP,,,True
P. Jansson,Sweden,5.0,0,0,0,0,50806,2058013,20180707,1,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,DEF,central,0.0008,False
E. Krafth,Sweden,85.0,0,0,0,0,51064,2058013,20180707,42,30,0,1,0,0,0,0,9,0,3,4,2,0,0,0,14,0,DEF,right,-0.0197,True
E. Forsberg,Sweden,65.0,1,0,0,0,51132,2058013,20180707,17,14,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,MID,left,-0.0003,True
V. Claesson,Sweden,90.0,3,0,0,0,51144,2058013,20180707,38,32,0,1,1,3,0,0,5,0,0,2,2,1,0,0,2,0,MID,central,0.0107,True
L. Augustinsson,Sweden,90.0,0,0,0,0,51217,2058013,20180707,40,33,1,0,0,1,1,0,2,0,3,7,6,2,0,0,10,0,DEF,left,-0.0418,True
V. Lindelöf,Sweden,90.0,0,0,0,0,71703,2058013,20180707,40,33,0,0,0,0,0,0,4,0,2,0,5,3,0,0,0,0,DEF,right,0.0055,True
E. Dier,England,5.0,0,0,0,0,210044,2058013,20180707,4,2,0,0,1,0,0,0,3,0,0,0,4,3,0,0,0,0,MID,right,0.0034,False
M. Rashford,England,,0,0,0,0,397178,2058013,20180707,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FWD,,,False
T. Alderweireld,Belgium,90.0,2,0,0,0,36,2058014,20180710,111,106,0,0,1,1,0,0,4,0,0,0,1,0,0,0,2,0,DEF,right,0.0173,True
J. Vertonghen,Belgium,90.0,0,0,0,0,48,2058014,20180710,50,47,3,1,0,0,0,0,3,0,4,1,3,1,0,0,5,0,DEF,left,0.0018,True
D. Mertens,Belgium,30.0,0,0,0,0,122,2058014,20180710,18,12,0,0,1,0,1,0,1,0,0,6,0,0,0,0,2,0,FWD,right,-0.0091,False
N. Chadli,Belgium,91.0,0,0,0,0,261,2058014,20180710,70,61,0,0,0,0,0,0,4,0,1,8,5,1,0,0,7,5,MID,right,-0.0136,True
R. Varane,France,90.0,0,0,0,0,3309,2058014,20180710,38,33,1,0,1,0,0,0,7,0,4,0,4,2,0,0,0,0,DEF,right,0.0115,True
T. Courtois,Belgium,,0,0,1,0,3429,2058014,20180710,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,GKP,,,True
A. Griezmann,France,90.0,4,0,0,1,3682,2058014,20180710,30,27,0,3,2,1,1,0,0,0,0,0,1,0,0,0,1,2,FWD,central,0.0002,True
R. Lukaku,Belgium,90.0,1,0,0,0,7905,2058014,20180710,17,17,0,0,2,3,0,0,0,0,0,0,4,3,0,0,0,0,FWD,central,0.0094,True
P. Pogba,France,90.0,1,0,0,0,7936,2058014,20180710,30,27,1,1,3,1,2,0,1,0,1,0,5,3,0,0,0,0,MID,central,0.0201,True
S. N'Zonzi,France,,0,0,0,0,8200,2058014,20180710,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,MID,,,False
M. Fellaini,Belgium,80.0,1,0,0,0,8249,2058014,20180710,26,24,1,0,0,1,1,0,1,0,1,0,8,2,0,0,0,0,MID,central,0.001,True
V. Kompany,Belgium,90.0,0,0,0,0,8307,2058014,20180710,98,95,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,DEF,central,0.0171,True
M. Dembélé,Belgium,60.0,0,0,0,0,11152,2058014,20180710,26,23,0,0,0,0,0,0,4,0,1,0,2,2,0,0,0,0,MID,central,-0.0,True
H. Lloris,France,,0,0,0,0,25381,2058014,20180710,8,8,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,GKP,,,True
S. Umtiti,France,90.0,1,1,0,0,25397,2058014,20180710,30,28,0,0,0,1,1,0,9,0,7,0,1,1,0,0,0,0,DEF,left,0.0397,True
B. Matuidi,France,86.0,3,0,0,0,25437,2058014,20180710,21,20,0,0,1,1,0,0,2,0,0,0,3,2,0,0,0,0,MID,left,0.0174,True
E. Hazard,Belgium,90.0,2,0,0,0,25707,2058014,20180710,50,45,0,6,1,2,0,0,0,0,0,1,0,0,0,0,1,0,FWD,left,0.017,True
O. Giroud,France,85.0,6,0,0,0,26010,2058014,20180710,13,11,0,0,2,5,0,0,4,0,2,0,6,3,0,0,0,0,FWD,central,0.0019,True
N. Kanté,France,90.0,0,0,0,0,31528,2058014,20180710,42,40,0,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,MID,central,0.0078,True
K. De Bruyne,Belgium,90.0,2,0,0,0,38021,2058014,20180710,56,39,0,1,3,1,3,0,7,0,3,7,0,0,0,0,1,0,MID,central,-0.0155,True
A. Witsel,Belgium,90.0,1,0,0,0,70123,2058014,20180710,55,55,1,0,1,1,1,0,2,0,0,1,5,1,0,0,2,0,MID,central,0.0195,True
Y. Carrasco,Belgium,,0,0,0,0,134769,2058014,20180710,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWD,,,False
C. Tolisso,France,,1,0,0,0,209091,2058014,20180710,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,MID,,,False
L. Hernández,France,90.0,0,0,0,0,279545,2058014,20180710,30,22,0,1,0,0,0,0,5,0,1,3,0,0,0,0,5,0,DEF,left,-0.0055,True
B. Pavard,France,90.0,1,0,0,0,340646,2058014,20180710,42,38,1,1,0,1,1,0,3,0,1,2,2,1,0,0,6,0,DEF,right,0.0169,True
K. Mbappé,France,90.0,0,0,0,0,353833,2058014,20180710,28,24,0,4,8,0,3,0,0,0,1,2,2,1,0,0,0,2,FWD,right,0.0281,True
I. Rakitić,Croatia,120.0,1,0,0,0,3476,2058015,20180711,82,67,0,1,6,1,1,0,7,0,1,1,5,1,0,0,0,3,MID,left,0.0003,True
J. Lingard,England,120.0,3,0,0,0,7934,2058015,20180711,36,32,1,3,1,3,1,0,5,0,0,0,1,0,0,0,1,0,MID,right,0.008,True
A. Young,England,90.0,0,0,0,0,7939,2058015,20180711,16,12,1,1,1,0,0,0,5,0,1,0,0,0,0,0,14,1,DEF,left,-0.0079,True
J. Henderson,England,97.0,1,0,0,0,7964,2058015,20180711,45,34,0,0,1,0,0,0,5,0,2,0,1,0,0,0,0,0,MID,central,-0.0055,True
K. Walker,England,112.0,0,0,0,0,8277,2058015,20180711,62,55,1,0,0,0,0,0,16,0,10,0,4,4,0,0,0,0,DEF,right,0.0226,True
L. Modrić,Croatia,119.0,0,0,0,0,8287,2058015,20180711,68,58,1,2,0,0,0,0,3,0,0,1,2,0,0,0,0,5,MID,central,-0.0059,True
D. Rose,England,30.0,0,0,0,0,8292,2058015,20180711,9,5,0,1,0,0,0,0,2,0,0,3,0,0,0,0,5,0,DEF,left,-0.0019,False
H. Maguire,England,120.0,1,0,0,0,8653,2058015,20180711,45,42,0,2,0,1,0,0,5,0,2,0,8,6,0,0,1,0,DEF,left,0.0182,True
H. Kane,England,120.0,2,0,0,0,8717,2058015,20180711,22,18,0,1,2,1,1,0,3,0,0,0,17,9,0,0,0,0,FWD,central,0.0016,True
K. Trippier,England,120.0,0,1,0,0,8945,2058015,20180711,42,30,0,0,0,1,3,0,9,0,1,3,7,5,0,0,15,3,DEF,right,-0.0094,True
J. Stones,England,120.0,1,0,0,0,9380,2058015,20180711,49,47,0,0,0,1,0,0,9,0,8,0,7,6,0,0,1,0,DEF,right,0.0343,True
J. Pickford,England,,0,0,2,0,10131,2058015,20180711,36,27,0,0,0,0,0,0,2,0,0,0,4,3,6,3,0,0,GKP,,,True
R. Sterling,England,74.0,1,0,0,0,11066,2058015,20180711,11,9,0,1,1,1,1,0,2,0,0,0,1,0,0,0,1,0,FWD,central,-0.0044,True
J. Vardy,England,,0,0,0,0,12829,2058015,20180711,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,FWD,,,False
D. Alli,England,120.0,0,0,0,0,13484,2058015,20180711,44,33,0,2,2,0,1,0,10,0,0,1,5,2,0,0,0,0,MID,central,0.0005,True
V. Ćorluka,Croatia,,0,0,0,0,14771,2058015,20180711,3,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,DEF,,,False
I. Perišić,Croatia,120.0,7,1,0,1,14812,2058015,20180711,35,21,1,3,3,7,2,0,6,0,1,9,6,3,0,0,2,0,MID,left,0.0097,True
M. Mandžukić,Croatia,115.0,3,1,0,0,14943,2058015,20180711,26,16,0,0,0,3,1,0,1,0,1,1,13,3,0,0,0,0,FWD,central,0.0537,True
D. Lovren,Croatia,120.0,1,0,0,0,25393,2058015,20180711,47,42,1,0,0,0,0,0,4,0,5,0,9,6,0,0,2,0,DEF,right,0.0147,True
D. Vida,Croatia,120.0,0,0,0,0,69396,2058015,20180711,45,40,0,0,1,0,0,0,6,0,7,0,7,1,0,0,0,0,DEF,left,0.019,True
M. Badelj,Croatia,,0,0,0,0,69400,2058015,20180711,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,MID,,,False
Š. Vrsaljko,Croatia,120.0,1,0,0,1,69409,2058015,20180711,72,57,0,3,0,0,0,0,2,0,2,8,7,3,0,0,12,0,DEF,right,0.035,True
A. Kramarić,Croatia,19.0,3,0,0,0,69411,2058015,20180711,13,13,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,FWD,central,0.0058,False
A. Rebić,Croatia,101.0,3,0,0,0,69616,2058015,20180711,27,12,2,1,0,2,0,0,3,0,2,8,5,0,0,0,0,0,FWD,central,0.0031,True
J. Pivarić,Croatia,25.0,0,0,0,0,69964,2058015,20180711,13,8,0,1,2,0,1,0,0,0,1,3,0,0,0,0,4,0,DEF,left,0.0014,False
M. Brozović,Croatia,120.0,3,0,0,0,69968,2058015,20180711,80,73,0,0,3,3,1,0,6,0,2,1,10,3,0,0,0,0,MID,central,0.017,True
I. Strinić,Croatia,95.0,0,0,0,0,105361,2058015,20180711,61,40,0,1,0,0,0,0,4,0,3,6,3,0,0,0,13,0,DEF,left,-0.016,True
D. Subašić,Croatia,,0,0,1,0,135747,2058015,20180711,23,21,0,0,0,0,0,0,4,0,1,0,1,1,5,1,0,0,GKP,,,True
E. Dier,England,23.0,1,0,0,0,210044,2058015,20180711,19,18,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,MID,right,0.003,False
M. Rashford,England,46.0,0,0,0,0,397178,2058015,20180711,12,8,1,1,0,0,0,0,2,0,0,4,1,1,0,0,1,0,FWD,central,-0.025,False
T. Alderweireld,Belgium,90.0,1,0,0,0,36,2058016,20180714,63,58,0,2,0,1,0,0,6,0,5,1,1,0,0,0,0,0,DEF,right,0.0165,True
J. Vertonghen,Belgium,90.0,0,0,0,0,48,2058016,20180714,43,36,0,0,3,0,0,0,9,0,4,0,2,0,0,0,6,0,DEF,left,0.0031,True
D. Mertens,Belgium,30.0,1,0,0,0,122,2058016,20180714,14,13,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,1,FWD,central,-0.0037,False
N. Chadli,Belgium,39.0,0,0,0,1,261,2058016,20180714,11,11,0,1,0,0,0,0,2,0,0,2,2,1,0,0,1,0,MID,left,0.0469,True
T. Courtois,Belgium,,0,0,0,0,3429,2058016,20180714,27,24,0,0,1,0,0,0,3,0,0,0,0,0,1,5,0,0,GKP,,,True
T. Vermaelen,Belgium,51.0,0,0,0,0,7860,2058016,20180714,18,16,0,0,1,0,0,0,4,0,1,0,3,1,0,0,0,0,DEF,left,0.0033,False
R. Lukaku,Belgium,60.0,1,0,0,0,7905,2058016,20180714,11,8,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,FWD,central,0.001,True
P. Jones,England,90.0,0,0,0,0,7918,2058016,20180714,71,64,0,0,0,0,0,0,4,0,2,2,1,1,0,0,1,0,DEF,right,0.007,True
J. Lingard,England,44.0,1,0,0,0,7934,2058016,20180714,38,33,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,MID,central,-0.0023,False
D. Rose,England,46.0,0,0,0,0,8292,2058016,20180714,25,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,DEF,left,-0.0022,True
V. Kompany,Belgium,90.0,0,0,0,0,8307,2058016,20180714,39,35,1,1,2,0,0,0,5,0,6,0,1,0,0,0,0,0,DEF,right,0.0134,True
F. Delph,England,90.0,1,0,0,0,8464,2058016,20180714,79,71,2,1,0,1,0,0,3,0,1,2,3,1,0,0,2,0,MID,left,0.0185,True
H. Maguire,England,90.0,2,0,0,0,8653,2058016,20180714,59,57,0,0,1,2,0,0,5,0,1,0,3,3,0,0,0,0,DEF,left,-0.0041,True
H. Kane,England,90.0,2,0,0,0,8717,2058016,20180714,18,17,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,FWD,central,0.002,True
K. Trippier,England,90.0,0,0,0,0,8945,2058016,20180714,80,68,0,0,0,0,4,0,5,0,1,6,3,2,0,0,10,4,DEF,right,-0.0347,True
J. Stones,England,90.0,0,0,0,0,9380,2058016,20180714,89,83,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,DEF,right,-0.0022,True
J. Pickford,England,,0,0,2,0,10131,2058016,20180714,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GKP,,,True
R. Sterling,England,46.0,2,0,0,0,11066,2058016,20180714,25,23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FWD,central,-0.0024,True
M. Dembélé,Belgium,12.0,0,0,0,0,11152,2058016,20180714,11,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,MID,left,0.0027,False
D. Alli,England,,0,0,0,0,13484,2058016,20180714,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MID,,,False
E. Hazard,Belgium,90.0,1,1,0,0,25707,2058016,20180714,54,44,0,8,6,1,0,0,2,0,0,1,0,0,0,0,0,2,FWD,central,0.0335,True
T. Meunier,Belgium,90.0,2,1,0,0,37824,2058016,20180714,34,28,0,3,2,2,0,0,3,0,2,4,3,2,0,0,1,0,DEF,right,0.032,True
K. De Bruyne,Belgium,90.0,2,0,0,1,38021,2058016,20180714,64,52,0,6,5,1,1,0,0,0,0,2,0,0,0,0,0,1,MID,central,0.0864,True
A. Witsel,Belgium,90.0,0,0,0,0,70123,2058016,20180714,51,50,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,MID,central,0.0094,True
E. Dier,England,90.0,4,0,0,0,210044,2058016,20180714,82,79,0,0,0,3,0,0,4,0,1,0,1,1,0,0,0,0,MID,central,0.038,True
R. Loftus-Cheek,England,84.0,1,0,0,0,235555,2058016,20180714,45,40,0,1,3,1,0,0,0,0,0,1,2,1,0,0,0,0,MID,right,0.0175,True
Y. Tielemans,Belgium,78.0,3,0,0,0,263802,2058016,20180714,45,41,2,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,MID,central,0.0014,True
M. Rashford,England,44.0,1,0,0,0,397178,2058016,20180714,22,21,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,FWD,central,0.0275,False
R. Varane,France,90.0,0,0,0,0,3309,2058017,20180715,22,18,0,0,1,0,0,0,6,0,4,0,4,3,0,0,0,0,DEF,right,0.0278,True
I. Rakitić,Croatia,90.0,3,0,0,0,3476,2058017,20180715,62,51,2,7,1,1,3,0,3,0,0,3,4,2,0,0,4,3,MID,left,0.0082,True
A. Griezmann,France,90.0,1,1,0,0,3682,2058017,20180715,22,19,2,2,0,1,1,0,6,0,1,0,3,3,0,0,0,2,FWD,central,0.0308,True
P. Pogba,France,90.0,2,1,0,0,7936,2058017,20180715,29,27,1,0,2,3,0,0,7,0,1,0,5,2,0,0,0,0,MID,right,0.0198,True
S. N'Zonzi,France,35.0,0,0,0,0,8200,2058017,20180715,14,13,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,MID,right,0.0043,False
L. Modrić,Croatia,90.0,0,0,0,0,8287,2058017,20180715,66,60,0,2,0,0,1,0,3,0,0,1,3,1,0,0,1,3,MID,central,-0.0253,True
I. Perišić,Croatia,90.0,2,1,0,0,14812,2058017,20180715,35,20,0,3,2,3,0,0,1,0,0,9,5,3,0,0,0,0,MID,central,0.0068,True
M. Mandžukić,Croatia,90.0,1,1,0,0,14943,2058017,20180715,28,20,2,1,1,1,0,1,5,0,1,1,6,2,0,0,1,0,FWD,central,0.0099,True
H. Lloris,France,,0,0,2,0,25381,2058017,20180715,16,10,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,GKP,,,True
D. Lovren,Croatia,90.0,1,0,0,0,25393,2058017,20180715,65,54,0,1,0,0,0,0,4,0,0,1,5,5,0,0,0,0,DEF,right,0.0069,True
S. Umtiti,France,90.0,0,0,0,0,25397,2058017,20180715,20,17,0,0,0,0,0,0,11,0,6,0,1,1,0,0,0,0,DEF,left,0.0094,True
B. Matuidi,France,73.0,0,0,0,0,25437,2058017,20180715,22,19,0,0,0,1,0,0,3,0,0,1,10,3,0,0,0,0,MID,left,-0.0044,True
O. Giroud,France,81.0,1,0,0,0,26010,2058017,20180715,21,14,0,0,0,0,0,0,2,0,2,0,6,3,0,0,0,0,FWD,central,-0.0055,True
N. Fekir,France,9.0,1,0,0,0,28115,2058017,20180715,2,1,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,MID,right,0.0151,False
N. Kanté,France,55.0,0,0,0,0,31528,2058017,20180715,13,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MID,left,-0.0118,True
D. Vida,Croatia,90.0,2,0,0,1,69396,2058017,20180715,46,44,0,0,0,2,0,0,1,0,4,0,5,2,0,0,0,0,DEF,left,0.0613,True
Š. Vrsaljko,Croatia,90.0,2,0,0,0,69409,2058017,20180715,62,53,1,2,0,1,0,0,2,0,1,6,3,0,0,0,10,0,DEF,right,-0.0159,True
A. Kramarić,Croatia,19.0,0,0,0,0,69411,2058017,20180715,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FWD,left,-0.0014,False
A. Rebić,Croatia,71.0,3,0,0,0,69616,2058017,20180715,14,8,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,FWD,central,0.0052,True
